sensor_id;sensor_type;location;lat;lon;timestamp;P1;P2
55770;HPM;41687;-33.234;-60.334;2021-03-03T06:49:39;63.25;61.25
55770;HPM;41687;-33.234;-60.334;2021-03-03T06:54:33;38.67;36.67
55770;HPM;41687;-33.234;-60.334;2021-03-03T06:57:03;34.00;32.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T06:59:31;36.00;34.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T07:02:00;40.75;38.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T07:04:40;36.75;34.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T07:07:16;37.25;35.25
55770;HPM;41687;-33.234;-60.334;2021-03-03T07:09:48;44.25;42.25
55770;HPM;41687;-33.234;-60.334;2021-03-03T07:12:19;51.75;49.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T07:15:02;18.75;17.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T07:17:34;29.25;27.25
55770;HPM;41687;-33.234;-60.334;2021-03-03T07:20:09;40.25;38.25
55770;HPM;41687;-33.234;-60.334;2021-03-03T07:22:41;44.00;42.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T07:25:13;47.75;45.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T07:27:43;41.50;39.50
55770;HPM;41687;-33.234;-60.334;2021-03-03T07:30:22;47.75;45.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T07:32:50;52.00;50.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T07:35:17;45.25;43.25
55770;HPM;41687;-33.234;-60.334;2021-03-03T07:38:02;58.00;56.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T07:40:30;47.75;45.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T07:43:01;51.00;49.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T07:45:36;64.00;62.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T07:48:05;44.50;42.50
55770;HPM;41687;-33.234;-60.334;2021-03-03T07:50:33;40.00;38.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T07:53:00;43.00;41.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T07:55:28;46.75;44.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T07:57:55;44.25;42.25
55770;HPM;41687;-33.234;-60.334;2021-03-03T08:00:30;44.25;42.25
55770;HPM;41687;-33.234;-60.334;2021-03-03T08:02:59;41.50;39.50
55770;HPM;41687;-33.234;-60.334;2021-03-03T08:05:31;38.50;36.50
55770;HPM;41687;-33.234;-60.334;2021-03-03T08:13:33;51.00;49.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T08:16:02;28.00;26.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T08:18:31;41.25;39.25
55770;HPM;41687;-33.234;-60.334;2021-03-03T08:21:00;39.25;37.25
55770;HPM;41687;-33.234;-60.334;2021-03-03T08:23:55;57.00;55.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T08:28:50;23.00;22.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T08:31:21;39.33;37.33
55770;HPM;41687;-33.234;-60.334;2021-03-03T08:51:37;38.25;36.25
55770;HPM;41687;-33.234;-60.334;2021-03-03T08:54:08;41.75;39.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T09:02:09;46.50;44.50
55770;HPM;41687;-33.234;-60.334;2021-03-03T09:04:53;34.75;32.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T09:07:27;34.00;32.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T09:09:57;35.50;33.50
55770;HPM;41687;-33.234;-60.334;2021-03-03T09:12:28;40.33;38.33
55770;HPM;41687;-33.234;-60.334;2021-03-03T09:15:03;45.50;43.50
55770;HPM;41687;-33.234;-60.334;2021-03-03T09:17:32;32.75;30.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T09:20:03;44.50;42.50
55770;HPM;41687;-33.234;-60.334;2021-03-03T09:22:42;49.00;47.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T09:25:11;51.75;49.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T09:27:49;46.00;44.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T09:30:18;30.00;28.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T09:32:47;38.00;36.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T09:35:14;38.67;36.67
55770;HPM;41687;-33.234;-60.334;2021-03-03T09:37:44;42.25;40.25
55770;HPM;41687;-33.234;-60.334;2021-03-03T09:40:16;39.33;37.33
55770;HPM;41687;-33.234;-60.334;2021-03-03T09:42:44;39.67;37.67
55770;HPM;41687;-33.234;-60.334;2021-03-03T09:45:15;39.33;37.33
