sensor_id;sensor_type;location;lat;lon;timestamp;temperature
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T12:56:42;12.25
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T13:06:42;12.56
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T13:16:42;12.5
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T13:26:42;12.75
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T13:36:42;12.75
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T13:56:42;12.94
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T14:06:43;12.88
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T14:16:42;12.88
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T14:26:42;12.94
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T14:36:42;12.88
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T14:46:42;12.88
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T15:06:42;12.81
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T15:16:42;12.75
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T15:36:42;12.81
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T15:46:42;12.75
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T15:56:42;12.75
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T16:16:42;12.75
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T16:26:42;12.56
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T16:36:42;12.37
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T16:46:42;12.06
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T16:56:42;11.69
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T17:06:42;11.25
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T17:26:42;10.88
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T17:36:42;10
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T17:46:42;9.5
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T17:56:42;9.13
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T18:06:42;8.81
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T18:26:42;8.44
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T18:36:42;7.75
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T18:46:44;7.5
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T18:56:42;7.25
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T19:06:42;7.12
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T19:16:42;7
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T19:36:42;6.87
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T19:46:42;6.62
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T20:06:42;6.5
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T20:16:42;6.25
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T20:26:50;-127
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T20:36:42;6.06
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T20:46:43;5.75
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T20:56:42;5.62
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T21:06:42;5.5
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T21:16:42;5.31
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T21:26:43;5.12
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T21:36:43;4.94
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T21:46:43;4.75
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T21:56:43;4.56
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T22:06:42;4.31
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T22:16:42;4.19
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T22:26:43;4.06
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T22:36:43;3.94
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T22:46:43;3.87
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T22:56:43;3.81
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T23:06:44;3.62
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T23:16:43;3.56
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T23:26:43;3.37
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T23:36:44;3.25
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T23:46:44;3.19
57090;DS18B20;42966;43.45769305;5.56161135;2021-03-03T23:56:43;3.12
